order_id,carrier,ship_ts,estimated_delivery_date,delivered_ts,delivery_status
ORD000000934,IndiaPost,2023-07-13 14:09:48,2023-07-18,2023-07-19 14:09:48,delivered
ORD000000935,BlueDart,2024-01-13 22:59:42,2024-01-16,2024-01-18 22:59:42,delivered
ORD000000936,Delhivery,2024-12-25 08:49:52,2024-12-30,2024-12-31 08:49:52,delivered
ORD000000937,Ekart,2023-11-29 23:25:02,2023-12-07,2023-12-06 23:25:02,delivered
ORD000000938,BlueDart,2024-10-24 10:32:02,2024-10-26,2024-10-25 10:32:02,delivered
ORD000000939,XpressBees,2023-10-26 01:14:08,2023-10-28,2023-11-01 01:14:08,delivered
ORD000000940,XpressBees,2024-04-13 19:03:51,2024-04-16,2024-04-16 19:03:51,delivered
ORD000000942,Shadowfax,2024-06-10 16:40:52,2024-06-11,2024-06-15 16:40:52,delivered
ORD000000943,Shadowfax,2024-10-30 22:16:07,2024-11-02,2024-10-31 22:16:07,delivered
ORD000000944,BlueDart,2023-11-27 07:25:34,2023-12-04,2023-12-07 07:25:34,delivered
ORD000000946,Ekart,2024-10-25 23:58:27,2024-10-31,2024-10-28 23:58:27,delivered
ORD000000947,XpressBees,2024-09-07 17:11:31,2024-09-13,2024-09-15 17:11:31,delivered
ORD000000948,Shadowfax,2023-01-18 05:38:54,2023-01-19,2023-01-19 05:38:54,delivered
ORD000000949,XpressBees,2023-01-02 13:48:43,2023-01-05,2023-01-06 13:48:43,delivered
ORD000000951,XpressBees,2024-07-16 16:51:50,2024-07-18,,delivered
ORD000000952,BlueDart,2024-12-10 12:06:45,2024-12-14,2024-12-15 12:06:45,delivered
ORD000000954,Shadowfax,2024-09-04 20:38:17,2024-09-06,2024-09-07 20:38:17,delivered
ORD000000955,IndiaPost,2024-09-16 05:34:45,2024-09-18,2024-09-20 05:34:45,delivered
ORD000000956,Shadowfax,2024-10-13 17:41:40,2024-10-16,2024-10-15 17:41:40,delivered
ORD000000957,Ekart,2024-06-12 14:39:42,2024-06-15,2024-06-13 14:39:42,delivered
ORD000000959,Delhivery,2024-06-02 20:28:49,2024-06-08,2024-06-07 20:28:49,delivered
ORD000000960,Ekart,2024-03-28 09:28:52,2024-04-02,2024-04-06 09:28:52,delivered
ORD000000962,XpressBees,2023-06-27 14:53:47,2023-06-29,2023-06-30 14:53:47,delivered
ORD000000963,Ekart,2024-10-26 15:18:59,2024-10-29,2024-10-29 15:18:59,delivered
ORD000000964,Shadowfax,2023-04-30 04:42:37,2023-05-04,2023-05-06 04:42:37,delivered
ORD000000965,Shadowfax,2023-11-10 03:40:10,2023-11-11,2023-11-14 03:40:10,delivered
ORD000000966,IndiaPost,2024-04-13 10:40:17,2024-04-15,2024-04-17 10:40:17,delivered
ORD000000967,Ekart,2024-12-22 20:49:27,2024-12-26,2024-12-27 20:49:27,delivered
ORD000000968,XpressBees,2024-05-24 21:59:31,2024-05-28,2024-05-28 21:59:31,delivered
ORD000000969,IndiaPost,2023-09-21 01:48:54,2023-09-28,2023-09-30 01:48:54,delivered
ORD000000970,BlueDart,2023-02-18 04:44:11,2023-02-21,2023-02-21 04:44:11,delivered
ORD000000971,Ekart,2023-10-01 02:47:19,2023-10-03,2023-10-03 02:47:19,delivered
ORD000000972,IndiaPost,2023-09-09 20:27:53,2023-09-11,2023-09-11 20:27:53,delivered
ORD000000973,BlueDart,2024-09-30 16:08:54,2024-10-04,2024-10-03 16:08:54,delivered
ORD000000974,Shadowfax,2023-10-25 17:59:44,2023-10-27,2023-10-31 17:59:44,delivered
ORD000000975,XpressBees,2023-03-23 10:02:36,2023-03-31,2023-04-03 10:02:36,delivered
ORD000000978,BlueDart,2023-01-01 16:47:15,2023-01-05,2023-01-03 16:47:15,delivered
ORD000000980,IndiaPost,2023-02-26 09:42:46,2023-03-05,2023-03-06 09:42:46,delivered
ORD000000981,IndiaPost,2023-06-01 12:23:44,2023-06-03,,delivered
ORD000000982,Ekart,2024-12-29 01:09:13,2024-12-31,2025-01-02 01:09:13,delivered
ORD000000983,Delhivery,2024-10-09 11:05:50,2024-10-12,2024-10-13 11:05:50,delivered
ORD000000984,XpressBees,2024-08-14 04:41:02,2024-08-22,2024-08-25 04:41:02,delivered
ORD000000985,Shadowfax,2024-05-26 01:10:47,2024-05-27,2024-05-29 01:10:47,delivered
ORD000000986,Shadowfax,2023-02-07 03:42:15,2023-02-09,2023-02-10 03:42:15,delivered
ORD000000987,Ekart,2024-10-07 11:32:16,2024-10-11,2024-10-12 11:32:16,delivered
ORD000000988,Shadowfax,2023-12-22 16:31:35,2023-12-24,2023-12-26 16:31:35,delivered
ORD000000989,BlueDart,2023-03-23 00:02:48,2023-03-28,2023-03-28 00:02:48,delivered
ORD000000990,Shadowfax,2023-09-15 22:20:22,2023-09-19,,in_transit
ORD000000991,Delhivery,2024-01-03 18:46:16,2024-01-10,2024-01-09 18:46:16,delivered
ORD000000992,Shadowfax,2023-01-08 09:56:10,2023-01-12,2023-01-12 09:56:10,delivered
ORD000000993,XpressBees,2023-08-05 11:40:24,2023-08-08,2023-08-09 11:40:24,delivered
ORD000000994,BlueDart,2023-10-07 05:20:27,2023-10-11,,in_transit
ORD000000995,BlueDart,2023-12-16 17:34:39,2023-12-19,2023-12-17 17:34:39,delivered
ORD000000997,Delhivery,2024-02-23 07:16:15,2024-02-25,2024-02-26 07:16:15,delivered
ORD000000998,Shadowfax,2023-06-18 22:06:13,2023-06-21,2023-06-23 22:06:13,delivered
ORD000000999,BlueDart,2024-03-21 18:04:37,2024-03-23,2024-03-27 18:04:37,delivered
ORD000001000,XpressBees,2023-07-24 05:47:03,2023-07-28,2023-08-01 05:47:03,delivered
ORD000001001,Delhivery,2023-11-01 19:24:09,2023-11-03,2023-11-04 19:24:09,delivered
ORD000001002,Delhivery,2024-04-13 17:07:04,2024-04-17,2024-04-20 17:07:04,delivered
ORD000001003,Shadowfax,2024-05-13 00:36:15,2024-05-15,2024-05-17 00:36:15,delivered
ORD000001004,Ekart,2023-01-22 21:32:29,2023-01-27,2023-01-29 21:32:29,delivered
ORD000001005,BlueDart,2024-01-28 09:49:31,2024-01-29,2024-01-31 09:49:31,delivered
ORD000001006,XpressBees,2024-09-28 20:35:30,2024-10-01,2024-10-01 20:35:30,delivered
ORD000001007,Delhivery,2023-06-27 02:18:16,2023-06-29,2023-07-01 02:18:16,delivered
ORD000001008,XpressBees,2024-01-25 14:31:06,2024-01-31,,delivered
ORD000001009,Shadowfax,2023-12-01 14:09:19,2023-12-04,2023-12-02 14:09:19,delivered
ORD000001010,BlueDart,2024-10-12 18:03:33,2024-10-14,,in_transit
ORD000001012,Delhivery,2024-11-28 17:38:25,2024-12-01,2024-12-05 17:38:25,delivered
ORD000001013,Delhivery,2024-05-09 13:17:21,2024-05-14,2024-05-17 13:17:21,delivered
ORD000001015,BlueDart,2023-09-08 21:42:21,2023-09-12,2023-09-10 21:42:21,delivered
ORD000001016,Shadowfax,2024-03-21 19:23:33,2024-03-24,2024-03-25 19:23:33,delivered
ORD000001017,BlueDart,2023-04-22 05:27:21,2023-04-23,2023-04-24 05:27:21,delivered
ORD000001018,IndiaPost,2023-11-06 12:17:26,2023-11-10,2023-11-11 12:17:26,delivered
ORD000001019,Shadowfax,2023-09-02 15:17:47,2023-09-05,2023-09-06 15:17:47,delivered
ORD000001020,Ekart,2024-05-25 01:38:49,2024-05-26,2024-05-29 01:38:49,delivered
ORD000001021,BlueDart,2024-08-14 16:55:08,2024-08-17,2024-08-19 16:55:08,delivered
ORD000001022,Shadowfax,2024-11-14 12:38:44,2024-11-18,2024-11-17 12:38:44,delivered
ORD000001023,BlueDart,2023-07-10 00:20:23,2023-07-12,2023-07-15 00:20:23,delivered
ORD000001024,Delhivery,2024-10-27 03:44:40,2024-10-30,2024-10-30 03:44:40,delivered
ORD000001025,Ekart,2024-10-10 21:57:28,2024-10-12,2024-10-14 21:57:28,delivered
ORD000001026,Ekart,2024-10-18 22:13:36,2024-10-20,2024-10-21 22:13:36,delivered
ORD000001027,XpressBees,2024-07-26 11:47:01,2024-07-28,2024-07-28 11:47:01,delivered
ORD000001028,IndiaPost,2023-08-19 11:59:33,2023-08-22,2023-08-23 11:59:33,delivered
ORD000001029,XpressBees,2024-10-24 08:45:18,2024-10-27,2024-10-30 08:45:18,delivered
ORD000001030,XpressBees,2024-03-24 21:04:08,2024-03-26,2024-03-30 21:04:08,delivered
ORD000001031,Delhivery,2024-07-25 01:54:46,2024-08-02,2024-08-01 01:54:46,delivered
ORD000001032,XpressBees,2023-06-25 10:41:23,2023-06-28,,in_transit
ORD000001033,XpressBees,2023-05-14 05:34:28,2023-05-19,2023-05-18 05:34:28,delivered
ORD000001034,Delhivery,2023-08-25 17:33:45,2023-09-02,2023-09-04 17:33:45,delivered
ORD000001035,BlueDart,2024-01-07 09:23:30,2024-01-14,2024-01-13 09:23:30,delivered
ORD000001036,XpressBees,2023-11-06 17:02:36,2023-11-10,2023-11-12 17:02:36,delivered
ORD000001037,Ekart,2024-10-28 08:33:19,2024-11-01,,in_transit
ORD000001038,XpressBees,2023-01-08 09:13:43,2023-01-13,2023-01-11 09:13:43,delivered
ORD000001039,Ekart,2023-03-07 18:59:53,2023-03-10,2023-03-04 18:59:53,delivered
ORD000001040,BlueDart,2023-10-04 19:17:55,2023-10-09,2023-10-09 19:17:55,delivered
ORD000001041,Ekart,2023-05-22 16:31:58,2023-05-28,2023-05-28 16:31:58,delivered
ORD000001042,Delhivery,2023-11-04 04:35:30,2023-11-08,2023-11-09 04:35:30,delivered
ORD000001043,BlueDart,2024-07-05 10:18:52,2024-07-10,2024-07-10 10:18:52,delivered
ORD000001044,Ekart,2024-12-31 00:55:52,2025-01-01,2025-01-06 00:55:52,delivered
ORD000001045,IndiaPost,2023-06-22 04:36:43,2023-06-24,2023-06-27 04:36:43,delivered
ORD000001047,Shadowfax,2024-08-18 17:03:28,2024-08-26,,in_transit
ORD000001048,Delhivery,2023-08-22 07:08:49,2023-08-29,2023-09-01 07:08:49,delivered
ORD000001049,XpressBees,2024-06-23 17:54:50,2024-06-25,2024-06-26 17:54:50,delivered
ORD000001050,XpressBees,2024-03-11 09:01:16,2024-03-13,2024-03-13 09:01:16,delivered
ORD000001051,BlueDart,2024-10-13 19:48:42,2024-10-16,,in_transit
ORD000001052,Shadowfax,2023-01-26 04:06:55,2023-01-27,2023-01-28 04:06:55,delivered
ORD000001053,Shadowfax,2024-12-26 18:22:12,2024-12-30,2024-12-29 18:22:12,delivered
ORD000001054,XpressBees,2024-12-15 13:58:45,2024-12-24,2024-12-22 13:58:45,delivered
ORD000001055,IndiaPost,2023-01-16 12:02:17,2023-01-18,2023-01-17 12:02:17,delivered
ORD000001056,Shadowfax,2024-01-01 06:30:04,2024-01-06,2024-01-05 06:30:04,delivered
ORD000001057,Shadowfax,2023-11-02 01:09:14,2023-11-03,2023-11-04 01:09:14,delivered
ORD000001058,Delhivery,2023-08-07 14:06:45,2023-08-09,2023-08-09 14:06:45,delivered
ORD000001059,Shadowfax,2024-12-25 20:34:32,2024-12-28,2025-01-01 20:34:32,delivered
ORD000001060,XpressBees,2023-05-30 02:36:12,2023-06-01,2023-06-01 02:36:12,delivered
ORD000001061,Shadowfax,2023-08-15 04:43:35,2023-08-17,2023-08-17 04:43:35,delivered
ORD000001062,XpressBees,2023-01-05 00:45:42,2023-01-12,2023-01-12 00:45:42,delivered
ORD000001063,Shadowfax,2024-03-07 14:23:54,2024-03-10,2024-03-10 14:23:54,delivered
ORD000001064,Delhivery,2024-10-17 09:19:22,2024-10-21,2024-10-24 09:19:22,delivered
ORD000001065,IndiaPost,2024-04-12 05:56:19,2024-04-17,2024-04-19 05:56:19,delivered
ORD000001066,BlueDart,2024-05-08 11:13:32,2024-05-13,2024-05-12 11:13:32,delivered
ORD000001068,Ekart,2024-07-03 01:37:10,2024-07-04,2024-07-05 01:37:10,delivered
ORD000001070,XpressBees,2023-12-25 07:25:46,2023-12-27,2023-12-28 07:25:46,delivered
ORD000001071,XpressBees,2024-03-11 12:20:16,2024-03-14,2024-03-16 12:20:16,delivered
ORD000001072,Ekart,2024-12-26 08:46:42,2024-12-27,2024-12-23 08:46:42,delivered
ORD000001073,Ekart,2024-07-31 19:38:49,2024-08-04,2024-08-05 19:38:49,delivered
ORD000001076,XpressBees,2023-01-26 17:41:04,2023-01-28,2023-01-30 17:41:04,delivered
ORD000001077,Shadowfax,2024-01-30 22:57:35,2024-02-01,2024-02-03 22:57:35,delivered
ORD000001078,XpressBees,2024-05-16 09:44:20,2024-05-21,,delivered
ORD000001079,BlueDart,2024-06-22 14:44:44,2024-06-25,2024-06-27 14:44:44,delivered
ORD000001080,BlueDart,2024-03-31 08:26:35,2024-04-02,2024-04-04 08:26:35,delivered
ORD000001081,IndiaPost,2023-09-16 16:21:09,2023-09-18,2023-09-21 16:21:09,delivered
ORD000001082,BlueDart,2023-07-09 04:18:19,2023-07-12,2023-07-12 04:18:19,delivered
ORD000001083,XpressBees,2023-03-17 02:44:44,2023-03-18,2023-03-20 02:44:44,delivered
ORD000001084,Shadowfax,2024-06-22 18:29:40,2024-06-24,2024-06-27 18:29:40,delivered
ORD000001085,IndiaPost,2024-12-21 06:53:02,2024-12-24,2024-12-25 06:53:02,delivered
ORD000001086,Shadowfax,2024-01-18 21:08:23,2024-01-21,2024-01-19 21:08:23,delivered
ORD000001087,IndiaPost,2024-05-27 06:03:27,2024-06-01,2024-06-02 06:03:27,delivered
ORD000001088,BlueDart,2024-06-14 13:00:21,2024-06-16,,delivered
ORD000001089,Ekart,2023-05-17 19:10:33,2023-05-20,2023-05-19 19:10:33,delivered
ORD000001090,BlueDart,2023-06-13 14:24:22,2023-06-16,2023-06-20 14:24:22,delivered
ORD000001092,BlueDart,2024-11-19 13:44:54,2024-11-20,2024-11-24 13:44:54,delivered
ORD000001093,BlueDart,2023-01-10 01:44:41,2023-01-13,2023-01-16 01:44:41,delivered
ORD000001094,Shadowfax,2024-02-01 11:52:47,2024-02-06,2024-02-07 11:52:47,delivered
ORD000001095,XpressBees,2023-10-23 19:11:15,2023-10-27,2023-10-25 19:11:15,delivered
ORD000001096,Ekart,2024-05-15 11:13:06,2024-05-18,2024-05-19 11:13:06,delivered
ORD000001097,Delhivery,2023-07-07 11:32:53,2023-07-11,2023-07-13 11:32:53,delivered
ORD000001098,Delhivery,2024-12-13 17:47:04,2024-12-15,2024-12-14 17:47:04,delivered
ORD000001099,BlueDart,2023-10-06 00:25:13,2023-10-08,2023-10-08 00:25:13,delivered
ORD000001100,Shadowfax,2024-11-11 16:54:17,2024-11-15,2024-11-19 16:54:17,delivered
ORD000001101,Ekart,2024-03-15 10:29:04,2024-03-19,2024-03-23 10:29:04,delivered
ORD000001102,IndiaPost,2023-11-05 01:14:43,2023-11-08,,in_transit
ORD000001103,Ekart,2024-07-18 22:55:52,2024-07-21,2024-07-22 22:55:52,delivered
ORD000001104,Ekart,2024-02-12 21:28:14,2024-02-14,2024-02-14 21:28:14,delivered
ORD000001105,Delhivery,2023-04-27 20:30:32,2023-04-30,2023-05-01 20:30:32,delivered
ORD000001107,BlueDart,2024-03-06 08:52:06,2024-03-11,2024-03-15 08:52:06,delivered
ORD000001108,Ekart,2024-02-22 09:06:32,2024-02-26,2024-02-26 09:06:32,delivered
ORD000001109,Ekart,2024-07-23 02:01:49,2024-07-26,2024-07-28 02:01:49,delivered
ORD000001110,Delhivery,2024-05-10 03:00:52,2024-05-15,2024-05-18 03:00:52,delivered
ORD000001111,IndiaPost,2023-10-20 09:25:06,2023-10-25,2023-10-25 09:25:06,delivered
ORD000001112,BlueDart,2023-10-01 17:03:44,2023-10-05,2023-10-02 17:03:44,delivered
ORD000001113,Ekart,2023-08-05 01:36:00,2023-08-09,2023-08-11 01:36:00,delivered
ORD000001114,Ekart,2024-03-02 19:26:46,2024-03-10,2024-03-11 19:26:46,delivered
ORD000001115,Ekart,2023-09-17 01:22:03,2023-09-23,2023-09-27 01:22:03,delivered
ORD000001116,Shadowfax,2023-04-12 07:40:42,2023-04-18,2023-04-23 07:40:42,delivered
ORD000001117,BlueDart,2024-09-01 00:48:29,2024-09-03,2024-09-02 00:48:29,delivered
ORD000001119,Ekart,2023-05-21 16:13:11,2023-05-23,2023-05-25 16:13:11,delivered
ORD000001120,Ekart,2024-10-11 17:35:11,2024-10-14,2024-10-17 17:35:11,delivered
ORD000001121,Shadowfax,2024-06-20 18:48:42,2024-06-23,2024-06-22 18:48:42,delivered
ORD000001122,IndiaPost,2024-08-17 06:06:09,2024-08-20,2024-08-23 06:06:09,delivered
ORD000001123,IndiaPost,2023-10-13 06:06:41,2023-10-15,2023-10-15 06:06:41,delivered
ORD000001124,XpressBees,2024-04-09 02:59:16,2024-04-10,2024-04-14 02:59:16,delivered
ORD000001125,IndiaPost,2024-11-16 20:58:13,2024-11-20,2024-11-18 20:58:13,delivered
ORD000001126,BlueDart,2023-09-01 01:40:03,2023-09-05,2023-09-07 01:40:03,delivered
ORD000001127,Delhivery,2023-02-27 00:52:43,2023-03-01,2023-03-02 00:52:43,delivered
ORD000001129,BlueDart,2024-10-31 19:08:35,2024-11-04,2024-11-05 19:08:35,delivered
ORD000001130,Shadowfax,2023-08-31 03:06:50,2023-09-01,2023-09-02 03:06:50,delivered
ORD000001131,BlueDart,2023-12-30 05:24:02,2024-01-06,2024-01-07 05:24:02,delivered
ORD000001132,Delhivery,2024-01-27 23:50:33,2024-02-04,2024-02-04 23:50:33,delivered
ORD000001133,XpressBees,2024-12-13 09:20:20,2024-12-15,2024-12-14 09:20:20,delivered
ORD000001134,Ekart,2023-09-17 10:08:29,2023-09-19,2023-09-22 10:08:29,delivered
ORD000001135,XpressBees,2024-01-15 02:42:20,2024-01-20,2024-01-21 02:42:20,delivered
ORD000001136,Ekart,2024-12-10 16:41:46,2024-12-15,2024-12-17 16:41:46,delivered
ORD000001137,Ekart,2023-06-21 16:36:55,2023-06-25,2023-06-28 16:36:55,delivered
ORD000001139,BlueDart,2023-02-21 14:38:18,2023-02-26,2023-03-01 14:38:18,delivered
ORD000001140,IndiaPost,2023-08-15 21:29:48,2023-08-16,2023-08-18 21:29:48,delivered
ORD000001141,Ekart,2023-02-26 09:25:13,2023-03-01,2023-02-28 09:25:13,delivered
ORD000001142,Ekart,2023-10-04 11:50:11,2023-10-10,2023-10-08 11:50:11,delivered
ORD000001143,IndiaPost,2023-06-26 10:07:19,2023-07-01,2023-06-23 10:07:19,delivered
ORD000001144,Shadowfax,2024-09-13 12:47:23,2024-09-19,2024-09-18 12:47:23,delivered
ORD000001145,XpressBees,2023-12-16 00:25:11,2023-12-17,,in_transit
ORD000001146,BlueDart,2023-11-02 23:10:14,2023-11-06,,in_transit
ORD000001147,Shadowfax,2024-06-12 12:27:48,2024-06-16,2024-06-16 12:27:48,delivered
ORD000001148,Delhivery,2024-12-02 02:42:45,2024-12-09,2024-12-13 02:42:45,delivered
ORD000001149,XpressBees,2023-09-18 03:34:41,2023-09-20,2023-09-19 03:34:41,delivered
ORD000001151,Ekart,2023-04-03 01:52:37,2023-04-06,2023-04-06 01:52:37,delivered
ORD000001152,Ekart,2024-10-14 20:26:09,2024-10-17,2024-10-17 20:26:09,delivered
ORD000001153,BlueDart,2024-10-10 07:57:57,2024-10-14,2024-10-15 07:57:57,delivered
ORD000001154,XpressBees,2023-12-24 22:16:07,2024-01-02,2024-01-03 22:16:07,delivered
ORD000001155,Ekart,2023-05-06 16:05:16,2023-05-07,2023-05-13 16:05:16,delivered
ORD000001156,Ekart,2024-01-21 09:22:25,2024-01-23,2024-01-24 09:22:25,delivered
ORD000001157,Ekart,2024-05-24 00:33:00,2024-05-26,2024-05-28 00:33:00,delivered
ORD000001158,Shadowfax,2023-10-07 20:34:45,2023-10-09,2023-10-13 20:34:45,delivered
ORD000001159,Delhivery,2023-03-10 12:39:15,2023-03-11,2023-03-12 12:39:15,delivered
ORD000001161,XpressBees,2024-06-10 17:01:11,2024-06-16,2024-06-14 17:01:11,delivered
ORD000001162,Shadowfax,2024-12-26 16:28:19,2024-12-31,2024-12-31 16:28:19,delivered
ORD000001163,BlueDart,2023-06-10 23:52:42,2023-06-19,,in_transit
ORD000001164,Ekart,2024-11-05 13:40:55,2024-11-07,2024-11-10 13:40:55,delivered
ORD000001165,XpressBees,2023-12-09 01:28:37,2023-12-14,2023-12-18 01:28:37,delivered
ORD000001166,Delhivery,2024-05-18 15:39:07,2024-05-20,2024-05-21 15:39:07,delivered
ORD000001168,IndiaPost,2024-02-16 02:46:34,2024-02-20,,in_transit
ORD000001169,Shadowfax,2023-02-20 03:53:29,2023-02-22,2023-02-26 03:53:29,delivered
ORD000001170,Shadowfax,2023-08-18 20:51:57,2023-08-20,2023-08-23 20:51:57,delivered
ORD000001171,BlueDart,2024-09-16 17:35:45,2024-09-20,2024-09-21 17:35:45,delivered
ORD000001172,XpressBees,2024-02-12 11:20:10,2024-02-17,2024-02-18 11:20:10,delivered
ORD000001173,BlueDart,2023-10-04 12:57:11,2023-10-10,2023-10-08 12:57:11,delivered
ORD000001174,IndiaPost,2024-03-10 08:01:33,2024-03-17,2024-03-22 08:01:33,delivered
ORD000001175,Delhivery,2023-08-19 19:43:54,2023-08-24,2023-08-24 19:43:54,delivered
ORD000001176,BlueDart,2023-07-26 13:19:29,2023-07-30,2023-07-31 13:19:29,delivered
ORD000001177,Ekart,2024-10-05 10:41:39,2024-10-08,2024-10-09 10:41:39,delivered
ORD000001178,Delhivery,2023-10-31 22:56:49,2023-11-04,,delivered
ORD000001179,Delhivery,2023-08-23 23:58:21,2023-08-28,,delivered
ORD000001180,BlueDart,2023-11-04 16:21:07,2023-11-08,2023-11-09 16:21:07,delivered
ORD000001182,Ekart,2023-06-03 10:58:40,2023-06-06,2023-06-05 10:58:40,delivered
ORD000001183,XpressBees,2023-06-07 19:59:01,2023-06-15,2023-06-15 19:59:01,delivered
ORD000001184,Shadowfax,2023-10-14 08:15:55,2023-10-15,2023-10-16 08:15:55,delivered
ORD000001185,Shadowfax,2023-02-18 21:25:46,2023-02-20,2023-02-21 21:25:46,delivered
ORD000001186,IndiaPost,2023-03-03 02:21:56,2023-03-06,2023-03-08 02:21:56,delivered
ORD000001187,XpressBees,2023-01-06 10:34:54,2023-01-11,2023-01-13 10:34:54,delivered
ORD000001188,Delhivery,2023-05-04 10:58:26,2023-05-06,2023-05-09 10:58:26,delivered
ORD000001190,Shadowfax,2023-06-18 13:44:20,2023-06-20,2023-06-19 13:44:20,delivered
ORD000001191,XpressBees,2023-10-26 00:00:43,2023-10-28,2023-10-30 00:00:43,delivered
ORD000001192,IndiaPost,2024-06-24 04:56:01,2024-06-27,2024-06-30 04:56:01,delivered
ORD000001193,Ekart,2023-01-25 20:36:47,2023-01-26,2023-01-28 20:36:47,delivered
ORD000001194,XpressBees,2023-06-29 03:22:07,2023-06-30,2023-07-02 03:22:07,delivered
ORD000001195,Delhivery,2024-12-31 21:22:18,2025-01-02,2025-01-02 21:22:18,delivered
ORD000001196,Ekart,2024-03-22 00:02:34,2024-03-24,2024-03-25 00:02:34,delivered
ORD000001197,Shadowfax,2024-05-15 13:07:16,2024-05-19,2024-05-19 13:07:16,delivered
ORD000001198,XpressBees,2024-01-10 09:52:43,2024-01-15,2024-01-17 09:52:43,delivered
ORD000001199,Ekart,2024-12-17 22:46:45,2024-12-21,2024-12-22 22:46:45,delivered
ORD000001200,Ekart,2023-05-03 01:49:03,2023-05-09,2023-05-09 01:49:03,delivered
ORD000001201,IndiaPost,2023-02-25 10:33:09,2023-02-27,2023-02-28 10:33:09,delivered
ORD000001202,XpressBees,2024-09-29 22:17:06,2024-10-03,2024-10-02 22:17:06,delivered
ORD000001203,Ekart,2023-01-03 01:25:41,2023-01-06,2023-01-05 01:25:41,delivered
ORD000001204,XpressBees,2024-02-20 11:20:54,2024-02-21,2024-02-25 11:20:54,delivered
ORD000001205,Shadowfax,2023-01-01 16:41:01,2023-01-09,2023-01-10 16:41:01,delivered
ORD000001206,XpressBees,2023-10-11 18:52:24,2023-10-15,2023-10-16 18:52:24,delivered
ORD000001208,Shadowfax,2024-02-07 15:28:05,2024-02-14,2024-02-16 15:28:05,delivered
ORD000001209,Shadowfax,2024-02-18 05:43:00,2024-02-25,2024-02-26 05:43:00,delivered
ORD000001211,Shadowfax,2023-09-12 03:20:07,2023-09-16,2023-09-18 03:20:07,delivered
ORD000001212,BlueDart,2024-06-28 17:17:31,2024-07-02,2024-07-02 17:17:31,delivered
ORD000001213,Shadowfax,2023-01-16 13:58:01,2023-01-18,2023-01-19 13:58:01,delivered
ORD000001214,BlueDart,2024-03-21 01:12:50,2024-03-23,2024-03-25 01:12:50,delivered
ORD000001215,BlueDart,2024-01-11 05:41:09,2024-01-19,2024-01-20 05:41:09,delivered
ORD000001216,XpressBees,2023-10-09 12:28:57,2023-10-14,2023-10-16 12:28:57,delivered
ORD000001217,Shadowfax,2023-10-07 18:31:46,2023-10-12,2023-10-14 18:31:46,delivered
ORD000001219,BlueDart,2023-10-27 13:53:53,2023-10-29,2023-10-31 13:53:53,delivered
ORD000001220,BlueDart,2023-03-07 13:17:27,2023-03-10,2023-03-13 13:17:27,delivered
ORD000001221,Delhivery,2024-12-15 06:09:26,2024-12-19,,in_transit
ORD000001222,BlueDart,2023-04-20 07:43:53,2023-04-25,2023-04-28 07:43:53,delivered
ORD000001223,Ekart,2024-09-13 06:09:58,2024-09-15,,delivered
ORD000001224,Shadowfax,2023-01-08 18:51:09,2023-01-12,,delivered
ORD000001225,Shadowfax,2023-10-22 10:47:01,2023-10-23,2023-10-24 10:47:01,delivered
ORD000001227,Shadowfax,2023-01-21 18:51:23,2023-01-27,2023-01-29 18:51:23,delivered
ORD000001228,Ekart,2024-07-18 14:23:34,2024-07-23,2024-07-24 14:23:34,delivered
ORD000001229,Ekart,2023-08-13 00:19:49,2023-08-15,2023-08-17 00:19:49,delivered
ORD000001230,Shadowfax,2024-02-01 01:12:28,2024-02-04,2024-02-02 01:12:28,delivered
ORD000001231,IndiaPost,2024-09-08 16:25:58,2024-09-11,2024-09-10 16:25:58,delivered
