order_id,customer_id,order_status,order_purchase_ts,order_approved_ts,payment_type
ORD000000918,CUST00000001,delivered,2024-07-24 01:16:06,2024-07-24 07:48:06,Credit Card
ORD000000919,CUST00000001,delivered,2023-09-18 19:50:36,2023-09-18 23:21:36,Credit Card
ORD000000920,CUST00000005,delivered,2023-12-28 19:23:34,2023-12-29 01:29:34,Debit Card
ORD000000921,CUST00000001,delivered,2024-10-09 23:53:00,2024-10-10 02:29:00,COD
ORD000000922,CUST00000001,delivered,2024-10-24 14:16:10,2024-10-24 16:48:10,Wallet
ORD000000923,CUST00000004,delivered,2024-06-28 10:58:29,2024-06-28 15:18:29,COD
ORD000000924,CUST00000037,delivered,2023-12-08 11:29:46,2023-12-08 22:53:46,COD
ORD000000925,CUST00000005,delivered,2023-02-28 14:53:04,2023-02-28 18:12:04,COD
ORD000000926,CUST00000001,cancelled,2023-04-09 07:15:42,2023-04-09 15:15:42,UPI
ORD000000927,CUST00000042,processing,2023-01-01 18:38:44,2023-01-02 01:31:44,COD
ORD000000928,CUST00000001,delivered,2023-10-15 10:39:01,2023-10-15 17:54:01,COD
ORD000000929,CUST00000001,delivered,2023-01-15 06:45:44,2023-01-15 08:23:44,COD
ORD000000930,CUST00000001,delivered,2023-11-19 17:38:50,2023-11-20 03:07:50,UPI
ORD000000931,CUST00000011,delivered,2024-03-21 08:04:59,2024-03-21 17:30:59,COD
ORD000000932,CUST00000001,shipped,2024-03-19 01:56:18,2024-03-19 03:13:18,UPI
ORD000000933,CUST00000008,delivered,2024-02-13 12:31:47,2024-02-13 17:17:47,UPI
ORD000000934,CUST00000002,delivered,2023-07-12 12:09:48,2023-07-12 22:33:48,Credit Card
ORD000000935,CUST00000001,delivered,2024-01-12 06:59:42,2024-01-12 09:53:42,UPI
ORD000000936,CUST00000003,delivered,2024-12-25 00:49:52,2024-12-25 06:51:52,COD
ORD000000937,CUST00000007,delivered,2023-11-28 11:25:02,2023-11-28 21:21:02,Net Banking
ORD000000938,CUST00000001,delivered,2024-10-22 18:32:02,2024-10-23 04:10:02,Debit Card
ORD000000939,CUST00000001,delivered,2023-10-25 19:14:08,2023-10-25 23:55:08,COD
ORD000000940,CUST00000001,delivered,2024-04-12 05:03:51,2024-04-12 13:37:51,COD
ORD000000941,CUST00000017,processing,2023-12-26 10:19:42,2023-12-26 21:29:42,COD
ORD000000942,CUST00000001,delivered,2024-06-08 21:40:52,2024-06-09 03:07:52,Debit Card
ORD000000943,CUST00000230,delivered,2024-10-30 08:16:07,2024-10-30 19:57:07,Credit Card
ORD000000944,CUST00000007,delivered,2023-11-25 11:25:34,2023-11-25 20:40:34,Debit Card
ORD000000945,CUST00000003,cancelled,2024-08-08 16:18:36,2024-08-09 00:06:36,Wallet
ORD000000946,CUST00000002,delivered,2024-10-25 10:58:27,2024-10-25 19:38:27,UPI
ORD000000947,CUST00000005,delivered,2024-09-05 20:11:31,2024-09-05 22:30:31,COD
ORD000000948,CUST00000001,delivered,2023-01-16 08:38:54,2023-01-16 08:45:54,COD
ORD000000949,CUST00000009,delivered,2023-01-01 11:48:43,2023-01-01 21:44:43,COD
ORD000000950,CUST00000001,cancelled,2024-10-25 12:23:33,2024-10-25 20:55:33,COD
ORD000000951,CUST00000001,delivered,2024-07-14 17:51:50,2024-07-15 05:06:50,COD
ORD000000952,CUST00000002,delivered,2024-12-09 08:06:45,2024-12-09 14:14:45,COD
ORD000000953,CUST00000001,processing,2023-09-08 06:36:29,2023-09-08 11:16:29,Credit Card
ORD000000954,CUST00000133,delivered,2024-09-03 08:38:17,2024-09-03 18:43:17,COD
ORD000000955,CUST00000001,delivered,2024-09-15 05:34:45,2024-09-15 16:52:45,Credit Card
ORD000000956,CUST00000001,delivered,2024-10-13 04:41:40,2024-10-13 14:24:40,Wallet
ORD000000957,CUST00000483,delivered,2024-06-11 19:39:42,2024-06-12 05:35:42,COD
ORD000000958,CUST00000046,cancelled,2023-04-26 08:17:06,2023-04-26 10:24:06,COD
ORD000000959,CUST00000003,delivered,2024-06-02 06:28:49,2024-06-02 16:53:49,COD
ORD000000960,CUST00000002,delivered,2024-03-27 19:28:52,2024-03-27 19:48:52,Debit Card
ORD000000961,CUST00000005,cancelled,2023-10-05 18:55:25,2023-10-06 04:00:25,UPI
ORD000000962,CUST00001777,delivered,2023-06-26 05:53:47,2023-06-26 08:18:47,COD
ORD000000963,CUST00000001,delivered,2024-10-26 07:18:59,2024-10-26 07:52:59,UPI
ORD000000964,CUST00000002,delivered,2023-04-29 19:42:37,2023-04-30 04:36:37,Credit Card
ORD000000965,CUST00000001,delivered,2023-11-08 06:40:10,2023-11-08 10:47:10,COD
ORD000000966,CUST00000001,delivered,2024-04-12 20:40:17,2024-04-13 07:08:17,UPI
ORD000000967,CUST00000003,delivered,2024-12-21 14:49:27,2024-12-21 18:16:27,COD
ORD000000968,CUST00000001,delivered,2024-05-24 15:59:31,2024-05-25 00:24:31,COD
ORD000000969,CUST00000007,delivered,2023-09-19 12:48:54,2023-09-19 20:33:54,Debit Card
ORD000000970,CUST00000001,delivered,2023-02-17 00:44:11,2023-02-17 10:35:11,COD
ORD000000971,CUST00000008,delivered,2023-09-30 19:47:19,2023-10-01 06:07:19,Credit Card
ORD000000972,CUST00000001,delivered,2023-09-08 13:27:53,2023-09-08 20:31:53,UPI
ORD000000973,CUST00000614,delivered,2024-09-30 04:08:54,2024-09-30 08:20:54,COD
ORD000000974,CUST00000001,delivered,2023-10-23 19:59:44,2023-10-24 02:06:44,UPI
ORD000000975,CUST00000022,delivered,2023-03-22 07:02:36,2023-03-22 14:17:36,COD
ORD000000976,CUST00000001,cancelled,2024-10-21 08:46:43,2024-10-21 20:24:43,COD
ORD000000977,CUST00000002,processing,2023-01-11 15:20:20,2023-01-11 17:28:20,COD
ORD000000978,CUST00000001,delivered,2023-01-01 06:47:15,2023-01-01 07:49:15,Debit Card
ORD000000979,CUST00000001,processing,2023-12-24 00:09:18,2023-12-24 05:46:18,Debit Card
ORD000000980,CUST00000005,delivered,2023-02-25 07:42:46,2023-02-25 12:48:46,COD
ORD000000981,CUST00000004,returned,2023-05-30 16:23:44,2023-05-31 03:12:44,COD
ORD000000982,CUST00000001,returned,2024-12-27 10:09:13,2024-12-27 13:32:13,Net Banking
ORD000000983,CUST00000001,delivered,2024-10-08 17:05:50,2024-10-08 18:56:50,UPI
ORD000000984,CUST00000005,delivered,2024-08-13 01:41:02,2024-08-13 03:13:02,COD
ORD000000985,CUST00000001,delivered,2024-05-24 06:10:47,2024-05-24 16:54:47,COD
ORD000000986,CUST00000001,delivered,2023-02-06 05:42:15,2023-02-06 12:59:15,COD
ORD000000987,CUST00000003,delivered,2024-10-06 01:32:16,2024-10-06 13:14:16,COD
ORD000000988,CUST00000004,delivered,2023-12-21 15:31:35,2023-12-21 18:44:35,COD
ORD000000989,CUST00000129,delivered,2023-03-22 05:02:48,2023-03-22 06:05:48,UPI
ORD000000990,CUST00000001,shipped,2023-09-15 11:20:22,2023-09-15 16:56:22,UPI
ORD000000991,CUST00000011,returned,2024-01-01 23:46:16,2024-01-02 01:54:16,COD
ORD000000992,CUST00000048,delivered,2023-01-07 05:56:10,2023-01-07 07:38:10,UPI
ORD000000993,CUST00000004,delivered,2023-08-04 04:40:24,2023-08-04 15:16:24,COD
ORD000000994,CUST00000002,shipped,2023-10-06 22:20:27,2023-10-07 03:03:27,Credit Card
ORD000000995,CUST00000010,delivered,2023-12-15 08:34:39,2023-12-15 09:29:39,COD
ORD000000996,CUST00000002,cancelled,2023-01-01 07:05:34,2023-01-01 09:33:34,COD
ORD000000997,CUST00000009,delivered,2024-02-22 17:16:15,2024-02-22 21:43:15,COD
ORD000000998,CUST00000046,delivered,2023-06-17 03:06:13,2023-06-17 13:52:13,COD
ORD000000999,CUST00000001,delivered,2024-03-20 09:04:37,2024-03-20 16:45:37,UPI
ORD000001000,CUST00000003,delivered,2023-07-23 04:47:03,2023-07-23 11:05:03,UPI
ORD000001001,CUST00000004,delivered,2023-10-31 21:24:09,2023-11-01 04:25:09,COD
ORD000001002,CUST00000001,delivered,2024-04-13 07:07:04,2024-04-13 16:43:04,COD
ORD000001003,CUST00000014,delivered,2024-05-11 13:36:15,2024-05-11 15:59:15,UPI
ORD000001004,CUST00000003,delivered,2023-01-22 12:32:29,2023-01-22 18:24:29,UPI
ORD000001005,CUST00000001,delivered,2024-01-26 11:49:31,2024-01-26 16:30:31,Credit Card
ORD000001006,CUST00000001,delivered,2024-09-28 01:35:30,2024-09-28 02:10:30,Debit Card
ORD000001007,CUST00000001,delivered,2023-06-25 06:18:16,2023-06-25 12:56:16,UPI
ORD000001008,CUST00000005,delivered,2024-01-23 20:31:06,2024-01-24 04:52:06,COD
ORD000001009,CUST00000001,delivered,2023-11-30 13:09:19,2023-11-30 21:10:19,Credit Card
ORD000001010,CUST00000001,shipped,2024-10-10 21:03:33,2024-10-10 21:42:33,COD
ORD000001011,CUST00000003,cancelled,2023-11-23 13:25:37,2023-11-23 18:12:37,UPI
ORD000001012,CUST00000001,delivered,2024-11-27 07:38:25,2024-11-27 12:25:25,Net Banking
ORD000001013,CUST00000002,delivered,2024-05-08 08:17:21,2024-05-08 10:13:21,COD
ORD000001014,CUST00000004,cancelled,2024-02-18 18:36:26,2024-02-19 01:12:26,COD
ORD000001015,CUST00000001,delivered,2023-09-08 05:42:21,2023-09-08 12:06:21,COD
ORD000001016,CUST00000001,delivered,2024-03-20 14:23:33,2024-03-20 23:45:33,Net Banking
ORD000001017,CUST00000001,delivered,2023-04-20 22:27:21,2023-04-21 07:37:21,COD
ORD000001018,CUST00000003,delivered,2023-11-05 20:17:26,2023-11-06 07:04:26,Credit Card
ORD000001019,CUST00000001,delivered,2023-09-01 09:17:47,2023-09-01 14:25:47,COD
ORD000001020,CUST00000001,delivered,2024-05-23 06:38:49,2024-05-23 09:09:49,COD
ORD000001021,CUST00000014,delivered,2024-08-13 14:55:08,2024-08-13 21:27:08,COD
ORD000001022,CUST00000002,delivered,2024-11-13 14:38:44,2024-11-13 22:37:44,Credit Card
ORD000001023,CUST00000004,delivered,2023-07-08 17:20:23,2023-07-08 21:23:23,COD
ORD000001024,CUST00000001,delivered,2024-10-26 01:44:40,2024-10-26 07:25:40,Wallet
ORD000001025,CUST00000139,delivered,2024-10-09 12:57:28,2024-10-09 23:58:28,UPI
ORD000001026,CUST00000001,delivered,2024-10-17 00:13:36,2024-10-17 09:26:36,Debit Card
ORD000001027,CUST00000009,delivered,2024-07-24 23:47:01,2024-07-25 07:07:01,COD
ORD000001028,CUST00000006,delivered,2023-08-17 20:59:33,2023-08-18 08:15:33,COD
ORD000001029,CUST00000015,delivered,2024-10-23 17:45:18,2024-10-23 18:00:18,COD
ORD000001030,CUST00000183,delivered,2024-03-23 07:04:08,2024-03-23 13:30:08,COD
ORD000001031,CUST00000005,delivered,2024-07-24 17:54:46,2024-07-24 21:09:46,UPI
ORD000001032,CUST00000001,shipped,2023-06-24 10:41:23,2023-06-24 14:11:23,COD
ORD000001033,CUST00000012,delivered,2023-05-13 15:34:28,2023-05-14 00:59:28,Net Banking
ORD000001034,CUST00000241,delivered,2023-08-25 05:33:45,2023-08-25 15:08:45,COD
ORD000001035,CUST00000005,delivered,2024-01-05 11:23:30,2024-01-05 17:15:30,COD
ORD000001036,CUST00000002,delivered,2023-11-05 21:02:36,2023-11-06 03:23:36,UPI
ORD000001037,CUST00000003,shipped,2024-10-27 04:33:19,2024-10-27 11:46:19,COD
ORD000001038,CUST00000002,delivered,2023-01-07 09:13:43,2023-01-07 19:48:43,COD
ORD000001039,CUST00000001,delivered,2023-03-06 06:59:53,2023-03-06 07:19:53,Net Banking
ORD000001040,CUST00000078,delivered,2023-10-03 04:17:55,2023-10-03 11:06:55,COD
ORD000001041,CUST00000003,delivered,2023-05-22 09:31:58,2023-05-22 10:24:58,UPI
ORD000001042,CUST00000012,delivered,2023-11-02 14:35:30,2023-11-03 01:50:30,COD
ORD000001043,CUST00000003,delivered,2024-07-04 01:18:52,2024-07-04 04:13:52,COD
ORD000001044,CUST00000001,delivered,2024-12-29 04:55:52,2024-12-29 05:12:52,COD
ORD000001045,CUST00000001,delivered,2023-06-21 19:36:43,2023-06-22 05:19:43,Credit Card
ORD000001046,CUST00000002,cancelled,2023-08-16 06:15:23,2023-08-16 15:08:23,COD
ORD000001047,CUST00000005,shipped,2024-08-18 08:03:28,2024-08-18 18:52:28,COD
ORD000001048,CUST00000013,delivered,2023-08-21 16:08:49,2023-08-21 20:20:49,COD
ORD000001049,CUST00000017,delivered,2024-06-22 17:54:50,2024-06-22 21:16:50,Wallet
ORD000001050,CUST00000004,delivered,2024-03-09 23:01:16,2024-03-10 07:04:16,COD
ORD000001051,CUST00000004,shipped,2024-10-12 03:48:42,2024-10-12 15:09:42,UPI
ORD000001052,CUST00000004,delivered,2023-01-24 18:06:55,2023-01-25 05:24:55,COD
ORD000001053,CUST00000002,delivered,2024-12-25 17:22:12,2024-12-25 22:12:12,COD
ORD000001054,CUST00000005,delivered,2024-12-15 02:58:45,2024-12-15 10:50:45,COD
ORD000001055,CUST00000028,delivered,2023-01-15 21:02:17,2023-01-16 06:58:17,COD
ORD000001056,CUST00000002,delivered,2023-12-31 07:30:04,2023-12-31 16:27:04,COD
ORD000001057,CUST00000001,delivered,2023-10-31 10:09:14,2023-10-31 17:23:14,COD
ORD000001058,CUST00000001,delivered,2023-08-05 19:06:45,2023-08-05 21:04:45,Credit Card
ORD000001059,CUST00000008,delivered,2024-12-25 12:34:32,2024-12-25 20:10:32,COD
ORD000001060,CUST00000133,delivered,2023-05-28 06:36:12,2023-05-28 08:42:12,COD
ORD000001061,CUST00000001,delivered,2023-08-14 07:43:35,2023-08-14 13:10:35,COD
ORD000001062,CUST00000005,delivered,2023-01-03 17:45:42,2023-01-04 00:39:42,COD
ORD000001063,CUST00000001,delivered,2024-03-06 04:23:54,2024-03-06 04:46:54,COD
ORD000001064,CUST00000003,returned,2024-10-16 11:19:22,2024-10-16 16:31:22,COD
ORD000001065,CUST00000002,delivered,2024-04-11 17:56:19,2024-04-11 21:45:19,COD
ORD000001066,CUST00000002,delivered,2024-05-07 21:13:32,2024-05-07 22:37:32,COD
ORD000001067,CUST00000001,processing,2023-02-22 19:49:31,2023-02-23 03:36:31,COD
ORD000001068,CUST00000001,delivered,2024-07-01 08:37:10,2024-07-01 17:22:10,COD
ORD000001069,CUST00000001,cancelled,2023-11-02 04:46:06,2023-11-02 15:29:06,COD
ORD000001070,CUST00000004,delivered,2023-12-23 22:25:46,2023-12-24 06:49:46,COD
ORD000001071,CUST00000001,delivered,2024-03-10 14:20:16,2024-03-10 16:35:16,COD
ORD000001072,CUST00000001,delivered,2024-12-24 09:46:42,2024-12-24 10:56:42,COD
ORD000001073,CUST00000002,delivered,2024-07-30 21:38:49,2024-07-31 07:30:49,COD
ORD000001074,CUST00000004,cancelled,2024-06-04 17:25:46,2024-06-04 18:04:46,Net Banking
ORD000001075,CUST00000023,cancelled,2023-11-17 11:26:09,2023-11-17 16:02:09,COD
ORD000001076,CUST00000004,delivered,2023-01-25 04:41:04,2023-01-25 09:16:04,COD
ORD000001077,CUST00000001,delivered,2024-01-29 01:57:35,2024-01-29 04:11:35,Credit Card
ORD000001078,CUST00000002,delivered,2024-05-15 12:44:20,2024-05-15 20:21:20,COD
ORD000001079,CUST00000001,delivered,2024-06-22 02:44:44,2024-06-22 11:59:44,COD
ORD000001080,CUST00000025,delivered,2024-03-30 07:26:35,2024-03-30 18:09:35,Debit Card
ORD000001081,CUST00000004,delivered,2023-09-15 16:21:09,2023-09-15 22:01:09,COD
ORD000001082,CUST00000008,delivered,2023-07-08 00:18:19,2023-07-08 05:33:19,UPI
ORD000001083,CUST00000001,delivered,2023-03-15 23:44:44,2023-03-16 02:14:44,COD
ORD000001084,CUST00000056,delivered,2024-06-21 10:29:40,2024-06-21 11:34:40,COD
ORD000001085,CUST00000001,delivered,2024-12-20 20:53:02,2024-12-21 06:59:02,COD
ORD000001086,CUST00000001,delivered,2024-01-17 04:08:23,2024-01-17 14:13:23,Credit Card
ORD000001087,CUST00000003,delivered,2024-05-26 11:03:27,2024-05-26 22:49:27,COD
ORD000001088,CUST00000001,delivered,2024-06-12 23:00:21,2024-06-13 00:34:21,UPI
ORD000001089,CUST00000001,delivered,2023-05-16 15:10:33,2023-05-16 20:16:33,Wallet
ORD000001090,CUST00000021,delivered,2023-06-12 19:24:22,2023-06-13 03:04:22,Net Banking
ORD000001091,CUST00000007,processing,2023-06-26 16:26:28,2023-06-27 03:00:28,COD
ORD000001092,CUST00000001,delivered,2024-11-17 17:44:54,2024-11-17 22:44:54,UPI
ORD000001093,CUST00000001,delivered,2023-01-09 08:44:41,2023-01-09 10:27:41,UPI
ORD000001094,CUST00000002,delivered,2024-01-31 10:52:47,2024-01-31 21:47:47,Credit Card
ORD000001095,CUST00000065,returned,2023-10-23 01:11:15,2023-10-23 02:15:15,Wallet
ORD000001096,CUST00000108,delivered,2024-05-14 06:13:06,2024-05-14 14:42:06,UPI
ORD000001097,CUST00000001,delivered,2023-07-07 01:32:53,2023-07-07 05:58:53,UPI
ORD000001098,CUST00000001,delivered,2024-12-12 07:47:04,2024-12-12 07:52:04,COD
ORD000001099,CUST00000001,delivered,2023-10-05 17:25:13,2023-10-05 23:45:13,COD
ORD000001100,CUST00000001,delivered,2024-11-11 04:54:17,2024-11-11 09:25:17,UPI
ORD000001101,CUST00000003,delivered,2024-03-13 11:29:04,2024-03-13 16:45:04,UPI
ORD000001102,CUST00000001,shipped,2023-11-04 13:14:43,2023-11-04 15:27:43,UPI
ORD000001103,CUST00000001,delivered,2024-07-18 03:55:52,2024-07-18 12:01:52,COD
ORD000001104,CUST00000001,delivered,2024-02-11 19:28:14,2024-02-11 22:55:14,COD
ORD000001105,CUST00000004,delivered,2023-04-26 18:30:32,2023-04-26 20:23:32,Wallet
ORD000001106,CUST00000001,processing,2024-06-22 04:29:52,2024-06-22 09:19:52,COD
ORD000001107,CUST00000002,delivered,2024-03-05 00:52:06,2024-03-05 03:11:06,Credit Card
ORD000001108,CUST00000001,delivered,2024-02-22 00:06:32,2024-02-22 06:38:32,UPI
ORD000001109,CUST00000001,returned,2024-07-22 07:01:49,2024-07-22 13:26:49,COD
ORD000001110,CUST00000002,returned,2024-05-09 03:00:52,2024-05-09 12:35:52,COD
ORD000001111,CUST00000003,delivered,2023-10-20 00:25:06,2023-10-20 12:10:06,COD
ORD000001112,CUST00000004,delivered,2023-10-01 11:03:44,2023-10-01 12:09:44,Credit Card
ORD000001113,CUST00000002,delivered,2023-08-03 12:36:00,2023-08-03 13:07:00,COD
ORD000001114,CUST00000007,delivered,2024-03-01 00:26:46,2024-03-01 05:46:46,Debit Card
ORD000001115,CUST00000023,delivered,2023-09-15 14:22:03,2023-09-15 15:15:03,Credit Card
ORD000001116,CUST00000005,delivered,2023-04-10 09:40:42,2023-04-10 19:53:42,COD
ORD000001117,CUST00000081,delivered,2024-08-30 04:48:29,2024-08-30 14:30:29,COD
ORD000001118,CUST00000004,cancelled,2023-06-27 02:40:04,2023-06-27 07:54:04,COD
ORD000001119,CUST00000001,returned,2023-05-19 18:13:11,2023-05-20 05:45:11,COD
ORD000001120,CUST00000014,returned,2024-10-10 02:35:11,2024-10-10 08:51:11,COD
ORD000001121,CUST00000001,delivered,2024-06-20 04:48:42,2024-06-20 11:23:42,COD
ORD000001122,CUST00000597,delivered,2024-08-15 17:06:09,2024-08-16 02:27:09,Wallet
ORD000001123,CUST00000008,delivered,2023-10-11 15:06:41,2023-10-11 21:45:41,UPI
ORD000001124,CUST00000001,delivered,2024-04-07 23:59:16,2024-04-08 08:33:16,Credit Card
ORD000001125,CUST00000017,delivered,2024-11-16 00:58:13,2024-11-16 03:54:13,UPI
ORD000001126,CUST00000003,delivered,2023-08-30 04:40:03,2023-08-30 10:49:03,UPI
ORD000001127,CUST00000165,delivered,2023-02-25 15:52:43,2023-02-26 01:36:43,Debit Card
ORD000001128,CUST00000521,cancelled,2023-05-25 05:30:36,2023-05-25 17:06:36,COD
ORD000001129,CUST00000003,delivered,2024-10-30 09:08:35,2024-10-30 11:30:35,UPI
ORD000001130,CUST00000001,delivered,2023-08-29 07:06:50,2023-08-29 07:36:50,Debit Card
ORD000001131,CUST00000007,delivered,2023-12-29 19:24:02,2023-12-30 02:33:02,Wallet
ORD000001132,CUST00000007,delivered,2024-01-26 18:50:33,2024-01-26 19:33:33,COD
ORD000001133,CUST00000001,delivered,2024-12-11 19:20:20,2024-12-12 03:32:20,Debit Card
ORD000001134,CUST00000001,delivered,2023-09-16 12:08:29,2023-09-16 17:18:29,COD
ORD000001135,CUST00000596,delivered,2024-01-14 11:42:20,2024-01-14 21:19:20,COD
ORD000001136,CUST00000002,delivered,2024-12-09 13:41:46,2024-12-09 15:38:46,COD
ORD000001137,CUST00000012,delivered,2023-06-20 01:36:55,2023-06-20 02:13:55,COD
ORD000001138,CUST00000001,cancelled,2024-03-21 13:06:58,2024-03-21 15:45:58,COD
ORD000001139,CUST00000002,delivered,2023-02-20 06:38:18,2023-02-20 07:28:18,COD
ORD000001140,CUST00000001,delivered,2023-08-13 22:29:48,2023-08-14 00:21:48,COD
ORD000001141,CUST00000001,delivered,2023-02-25 04:25:13,2023-02-25 13:31:13,Credit Card
ORD000001142,CUST00000002,delivered,2023-10-04 00:50:11,2023-10-04 09:10:11,Debit Card
ORD000001143,CUST00000003,returned,2023-06-25 23:07:19,2023-06-26 06:36:19,Debit Card
ORD000001144,CUST00000002,delivered,2024-09-13 03:47:23,2024-09-13 08:53:23,UPI
ORD000001145,CUST00000130,shipped,2023-12-14 12:25:11,2023-12-14 15:09:11,Wallet
ORD000001146,CUST00000002,shipped,2023-11-01 09:10:14,2023-11-01 19:11:14,COD
ORD000001147,CUST00000001,delivered,2024-06-12 06:27:48,2024-06-12 16:58:48,COD
ORD000001148,CUST00000005,delivered,2024-11-30 11:42:45,2024-11-30 14:46:45,COD
ORD000001149,CUST00000090,returned,2023-09-16 17:34:41,2023-09-17 04:19:41,COD
ORD000001150,CUST00000001,cancelled,2023-02-22 02:44:04,2023-02-22 10:14:04,UPI
ORD000001151,CUST00000002,delivered,2023-04-01 15:52:37,2023-04-01 20:04:37,COD
ORD000001152,CUST00000001,delivered,2024-10-13 21:26:09,2024-10-14 00:03:09,Net Banking
ORD000001153,CUST00000053,delivered,2024-10-09 06:57:57,2024-10-09 14:04:57,COD
ORD000001154,CUST00000005,delivered,2023-12-24 16:16:07,2023-12-24 16:31:07,COD
ORD000001155,CUST00000014,delivered,2023-05-04 22:05:16,2023-05-05 01:56:16,COD
ORD000001156,CUST00000004,delivered,2024-01-19 22:22:25,2024-01-20 06:39:25,COD
ORD000001157,CUST00000001,delivered,2024-05-22 15:33:00,2024-05-22 21:33:00,Net Banking
ORD000001158,CUST00000001,delivered,2023-10-05 22:34:45,2023-10-06 00:23:45,UPI
ORD000001159,CUST00000001,delivered,2023-03-08 18:39:15,2023-03-08 20:37:15,COD
ORD000001160,CUST00000003,cancelled,2023-10-02 12:18:02,2023-10-02 20:39:02,UPI
ORD000001161,CUST00000002,delivered,2024-06-10 03:01:11,2024-06-10 13:04:11,COD
ORD000001162,CUST00000019,delivered,2024-12-25 20:28:19,2024-12-26 04:46:19,COD
ORD000001163,CUST00000031,shipped,2023-06-10 06:52:42,2023-06-10 08:49:42,COD
ORD000001164,CUST00000001,delivered,2024-11-04 17:40:55,2024-11-05 01:42:55,COD
ORD000001165,CUST00000006,delivered,2023-12-08 15:28:37,2023-12-08 18:50:37,UPI
ORD000001166,CUST00000106,returned,2024-05-17 08:39:07,2024-05-17 15:47:07,Credit Card
ORD000001167,CUST00000001,cancelled,2024-10-18 18:35:32,2024-10-19 01:42:32,COD
ORD000001168,CUST00000002,shipped,2024-02-15 15:46:34,2024-02-16 02:23:34,UPI
ORD000001169,CUST00000001,delivered,2023-02-18 17:53:29,2023-02-19 03:48:29,UPI
ORD000001170,CUST00000001,delivered,2023-08-16 22:51:57,2023-08-16 23:50:57,COD
ORD000001171,CUST00000001,delivered,2024-09-16 06:35:45,2024-09-16 06:40:45,COD
ORD000001172,CUST00000002,delivered,2024-02-11 18:20:10,2024-02-12 05:31:10,COD
ORD000001173,CUST00000019,returned,2023-10-04 00:57:11,2023-10-04 04:40:11,COD
ORD000001174,CUST00000005,delivered,2024-03-08 17:01:33,2024-03-08 17:53:33,COD
ORD000001175,CUST00000002,delivered,2023-08-18 03:43:54,2023-08-18 06:04:54,COD
ORD000001176,CUST00000006,delivered,2023-07-25 05:19:29,2023-07-25 11:18:29,COD
ORD000001177,CUST00000001,delivered,2024-10-04 04:41:39,2024-10-04 15:21:39,Credit Card
ORD000001178,CUST00000003,delivered,2023-10-30 19:56:49,2023-10-31 07:01:49,COD
